Date,AAPL,IBM,MSFT,NFLX,ORCL
2015-09-04,109.2699966430664,143.6999969482422,42.61000061035156,98.79000091552734,36.27000045776367
2015-09-08,112.30999755859375,147.22999572753906,43.88999938964844,94.94999694824219,37.68000030517578
2015-09-09,110.1500015258789,145.0500030517578,43.06999969482422,99.18000030517578,37.09000015258789
2015-09-10,112.56999969482422,146.1999969482422,43.290000915527344,99.4800033569336,37.61000061035156
2015-09-11,114.20999908447266,147.3699951171875,43.47999954223633,97.51000213623047,37.91999816894531
2015-09-14,115.30999755859375,145.64999389648438,43.040000915527344,95.69000244140625,37.560001373291016
2015-09-15,116.27999877929688,147.52999877929688,43.97999954223633,99.16000366210938,37.9900016784668
2015-09-16,116.41000366210938,148.41000366210938,44.29999923706055,104.08000183105469,38.27000045776367
2015-09-17,113.91999816894531,148.13999938964844,44.25,104.20999908447266,36.7400016784668
2015-09-18,113.44999694824219,144.50999450683594,43.47999954223633,102.62000274658203,36.380001068115234
2015-09-21,115.20999908447266,146.47999572753906,44.11000061035156,100.30000305175781,36.83000183105469
2015-09-22,113.4000015258789,144.42999267578125,43.900001525878906,98.47000122070312,36.189998626708984
2015-09-23,114.31999969482422,143.66000366210938,43.869998931884766,98.06999969482422,35.9900016784668
2015-09-24,115.0,144.41000366210938,43.90999984741211,103.76000213623047,36.060001373291016
2015-09-25,114.70999908447266,145.4199981689453,43.939998626708984,102.23999786376953,36.04999923706055
2015-09-28,112.44000244140625,142.52000427246094,43.290000915527344,99.47000122070312,35.439998626708984
2015-09-29,109.05999755859375,142.47000122070312,43.439998626708984,98.3499984741211,35.5099983215332
2015-09-30,110.30000305175781,144.97000122070312,44.2599983215332,103.26000213623047,36.119998931884766
2015-10-01,109.58000183105469,143.58999633789062,44.61000061035156,105.9800033569336,36.2400016784668
2015-10-02,110.37999725341797,144.5800018310547,45.56999969482422,106.11000061035156,36.88999938964844
2015-10-05,110.77999877929688,149.0399932861328,46.630001068115234,111.25,37.59000015258789
2015-10-06,111.30999755859375,148.77999877929688,46.75,108.33000183105469,37.72999954223633
2015-10-07,110.77999877929688,150.08999633789062,46.79999923706055,108.0999984741211,37.65999984741211
2015-10-08,109.5,152.27999877929688,47.45000076293945,114.93000030517578,37.88999938964844
2015-10-09,112.12000274658203,152.38999938964844,47.11000061035156,113.33000183105469,38.099998474121094
2015-10-12,111.5999984741211,151.13999938964844,47.0,113.44999694824219,38.040000915527344
2015-10-13,111.79000091552734,149.6199951171875,46.88999938964844,109.7300033569336,37.81999969482422
2015-10-14,110.20999908447266,150.00999450683594,46.68000030517578,110.2300033569336,37.2599983215332
2015-10-15,111.86000061035156,150.08999633789062,47.0099983215332,101.08999633789062,37.54999923706055
2015-10-16,111.04000091552734,150.38999938964844,47.5099983215332,98.98999786376953,37.369998931884766
2015-10-19,111.7300033569336,149.22000122070312,47.619998931884766,101.69000244140625,36.869998931884766
2015-10-20,113.7699966430664,140.63999938964844,47.77000045776367,98.98999786376953,36.86000061035156
2015-10-21,113.76000213623047,140.9199981689453,47.20000076293945,97.95999908447266,36.619998931884766
2015-10-22,115.5,144.08999633789062,48.029998779296875,97.31999969482422,37.790000915527344
2015-10-23,119.08000183105469,144.67999267578125,52.869998931884766,100.04000091552734,38.06999969482422
2015-10-26,115.27999877929688,143.66000366210938,54.25,103.04000091552734,38.369998931884766
2015-10-27,114.55000305175781,137.86000061035156,53.689998626708984,103.06999969482422,38.34000015258789
2015-10-28,119.2699966430664,140.8300018310547,53.97999954223633,105.80000305175781,38.880001068115234
2015-10-29,120.52999877929688,140.5500030517578,53.36000061035156,105.12000274658203,38.86000061035156
2015-10-30,119.5,140.0800018310547,52.63999938964844,108.37999725341797,38.84000015258789
2015-11-02,121.18000030517578,140.3699951171875,53.2400016784668,107.63999938964844,39.75
2015-11-03,122.56999969482422,141.8800048828125,54.150001525878906,109.73999786376953,40.20000076293945
2015-11-04,122.0,141.6300048828125,54.400001525878906,114.05000305175781,40.47999954223633
2015-11-05,120.91999816894531,139.88999938964844,54.380001068115234,113.5,40.349998474121094
2015-11-06,121.05999755859375,138.25,54.91999816894531,114.05999755859375,40.619998931884766
2015-11-09,120.56999969482422,135.30999755859375,54.15999984741211,109.86000061035156,40.099998474121094
2015-11-10,116.7699966430664,135.47000122070312,53.5099983215332,112.69999694824219,39.91999816894531
2015-11-11,116.11000061035156,135.02000427246094,53.650001525878906,112.86000061035156,39.040000915527344
2015-11-12,115.72000122070312,133.0399932861328,53.31999969482422,108.91999816894531,38.630001068115234
2015-11-13,112.33999633789062,131.75,52.84000015258789,103.6500015258789,37.29999923706055
2015-11-16,114.18000030517578,133.7100067138672,53.77000045776367,111.3499984741211,38.119998931884766
2015-11-17,113.69000244140625,133.82000732421875,52.970001220703125,117.0999984741211,38.130001068115234
2015-11-18,117.29000091552734,135.82000732421875,53.849998474121094,120.62999725341797,38.70000076293945
2015-11-19,118.77999877929688,136.74000549316406,53.939998626708984,120.22000122070312,39.02000045776367
2015-11-20,119.30000305175781,138.5,54.189998626708984,123.83999633789062,39.34000015258789
2015-11-23,117.75,138.4600067138672,54.189998626708984,125.02999877929688,39.13999938964844
2015-11-24,118.87999725341797,138.60000610351562,54.25,123.30999755859375,39.459999084472656
