OID,IDTRSD,TreeSpecie,TreeDia,TreeDist
16573,04S2932SW,BLACK PINE,8,12
16574,04S2933NW,BLACK PINE,8,18
16575,04S2933SW,BLACK PINE,9,15
16576,04S2934NW,BLACK PINE,6,22
16577,04S2934SW,BLACK PINE,7,51
16578,04S2935NW,FIR,10,19
16579,04S2935SW,BLACK PINE,6,29
16580,04S2936NE,PINE,8,13
16581,04S2936NW,PINE,36,100
16582,04S2936SW,BLACK PINE,10,19
16583,04S3012NE,PINE,16,34
16584,04S3012NW,FIR,14,108
16585,04S3013NE,PINE,16,50
16586,04S3013NW,PINE,13,113
16587,04S3015NW,PINE,24,24
16588,04S3020NW,PINE,20,64
16589,04S3021NW,PINE,9,147
16590,04S3022NW,PINE,18,55
16591,04S3023NW,WESTERN LARCH,14,11
16592,04S3024NE,PINE,20,78
16593,04S3024NW,PINE,12,8
16594,04S3025NE,PINE,10,92
16595,04S3032NW,PINE,5,24
16596,04S3032SW,PINE,24,102
16597,04S3033NW,PINE,18,113
16598,04S3033SW,PINE,24,67
16599,04S3034SW,PINE,24,15
16600,04S3035NW,FIR,20,54
16601,04S3035SW,PINE,24,147
16602,04S3036NE,FIR,8,38
16603,04S3036NW,PINE,20,43
16604,04S3201NE,PINE,7,4
16605,04S3201NW,PINE,26,133
16606,04S3202NW,WESTERN LARCH,4,20
16607,04S3203NW,FIR,6,110
16608,04S3204NW,PINE,28,97
16609,04S3208NW,WESTERN LARCH,12,17
16610,04S3211NW,PINE,26,61
16611,04S3212NE,FIR,12,36
16612,04S3212NW,PINE,15,225
16613,04S3213NE,PINE,18,75
16614,04S3213NW,PINE,12,40
16615,04S3214NW,PINE,7,25
16616,04S3215NW,PINE,11,46
16617,04S3216NW,PINE,24,59
16618,04S3217NW,PINE,18,10
16619,04S3220NW,PINE,42,60
16620,04S3222NW,PINE,15,46
16621,04S3223NW,PINE,20,52
16622,04S3224NE,PINE,10,94
16623,04S3224NW,PINE,12,188
16624,04S3225NE,PINE,10,74
16625,04S3225NW,PINE,10,90
16626,04S3226NW,FIR,7,34
16627,04S3227NW,PINE,5,196
16628,04S3229NW,PINE,10,60
16629,04S3232NW,PINE,12,370
16630,04S3236NE,PINE,14,60
16631,04S3236NW,PINE,18,53
16632,04S3301NE,PINE,15,13
16633,04S3308NW,PINE,8,13
16634,04S3309NW,PINE,40,49
16635,04S3310NW,PINE,5,18
16636,04S3311NW,FIR,18,59
16637,04S33536NW,PINE,4,20
16638,05N3812NE,FIR,24,58
16639,05N3824NW,FIR,10,3
16640,05N3825NW,FIR,15,108
16641,05N3812NW,FIR,15,33
16642,05N3823NW,FIR,24,100
16643,05N3824NE,FIR,20,70
16644,04S33526NW,PINE,24,154
16645,04S3312NE,FIR,28,23
16646,04S3312NW,PINE,8,31
16647,04S3313NE,PINE,6,17
16648,04S3313NW,WESTERN LARCH,12,34
16649,04S3314NW,PINE,7,25
16650,04S3315NW,PINE,8,77
16651,04S3317NW,FIR,8,38
16652,04S3320NW,PINE,20,90
16653,04S3321NW,FIR,10,62
16654,04S3322NW,WESTERN LARCH,10,73
16655,05N3813NW,FIR,12,28
16656,05N3814NW,FIR,24,62
16657,05N3815NW,FIR,15,82
16658,05N3818NW,WESTERN LARCH,12,52
16659,05N3820NW,FIR,10,220
16660,05N3821NW,PINE,30,175
16661,05N3822NW,PINE,30,18
16662,04S3429NW,PINE,45,144
16663,04S3432NW,PINE,20,110
16664,04S3432SW,PINE,12,127
16665,05N3804NW,WHITE FIR,26,13
16666,05N3805NW,WHITE FIR,7,28
16667,05N3808NW,WHITE PINE,8,20
16668,05N3810NW,FIR,28,4
16669,05N3811NW,FIR,12,30
16670,04S3323NW,PINE,11,106
16671,04S3324NE,PINE,10,75
16672,04S3325NE,PINE,8,17
16673,04S3325NW,PINE,20,72
16674,04S3326NW,FIR,12,21
16675,04S3327NW,PINE,5,22
16676,04S3328NW,PINE,16,68
16677,04S3332NW,WESTERN LARCH,8,18
16678,04S3332SW,PINE,10,52
16679,04S3333NW,PINE,36,49
16680,04S3333SW,PINE,6,27
16681,04S3334NW,FIR,16,87
16682,04S3335NW,PINE,22,18
16683,04S3336NE,PINE,6,56
16684,04S3336SW,PINE,30,27
16685,04S33511NW,PINE,18,153
16686,04S33512NE,PINE,12,169
16687,04S33512NW,WESTERN LARCH,30,111
16688,04S33513NW,PINE,18,47
16689,04S33514NW,PINE,10,267
16690,04S33523NW,PINE,9,7
16691,04S33524NE,PINE,8,23
16692,04S33524NW,PINE,10,165
16693,04S33525NW,PINE,6,8
16694,04S33535NW,WESTERN LARCH,10,62
16695,04S33536NE,PINE,10,60
16696,05N3826NW,PINE,28,219
16697,05N3827NW,FIR,12,150
16698,05N3832NW,FIR,28,8
16699,05N3833NW,FIR,14,36
16700,05N3834NW,FIR,28,14
16701,05N3835NW,FIR,10,56
16702,05N3836NE,PINE,36,202
16703,05N3836NW,FIR,28,20
16704,05N3901NW,FIR,24,15
16705,05N3902NW,FIR,12,27
16706,05N3903NW,FIR,18,160
16707,05N3904NW,WESTERN LARCH,24,35
16708,05N3905NW,SPRUCE,20,18
16709,05N3908NW,FIR,10,32
16710,05N3909NW,FIR,12,120
16711,05N3910NW,FIR,12,16
16712,05N3911NW,FIR,7,49
16713,05N3912NW,FIR,28,205
16714,05N3913NW,WESTERN LARCH,26,83
16715,05N3914NW,FIR,10,81
16716,05N3915NW,FIR,7,7
16717,05N3916NW,FIR,24,82
16718,05N3917NW,FIR,16,71
16719,05N3920NW,FIR,26,38
16720,05N3921NW,FIR,24,39
16721,05N3922NW,FIR,15,24
16722,05N3923NW,SPRUCE,9,95
16723,05N3924NW,SPRUCE,24,107
16724,05N3926NW,FIR,20,77
16725,05N3927NW,FIR,14,97
16726,05N3928NW,FIR,26,38
16727,05N3929NW,FIR,24,81
16728,05N3932NW,FIR,24,81
16729,05N3933NW,FIR,9,47
16730,05N3934NW,FIR,9,74
16731,05N3935NW,FIR,14,60
16732,05N4116NW,PINE,20,100
16733,05N4119NW,PINE,6,27
16734,05N4120NW,FIR,18,91
16735,05N4121NW,FIR,14,63
16736,05N4122NW,FIR,10,26
16737,05N4123NW,FIR,18,21
16738,05N4124NW,FIR,12,19
16739,05N4125NW,PINE,20,95
16740,05N4126NW,FIR,24,69
16741,05N4127NW,PINE,14,255
16742,05N4020NW,FIR,14,106
16743,05N4021NW,FIR,20,29
16744,05N4022NW,FIR,20,81
16745,05N4023NW,FIR,8,24
16746,05N4024NW,FIR,14,47
16747,05N4025NW,PINE,10,50
16748,05N4114NW,FIR,14,119
16749,05N3936NW,FIR,40,140
16750,05N4001NW,FIR,22,148
16751,05N4117NW,PINE,14,66
16752,05N4118NW,FIR,50,195
16753,05N4104NW,FIR,11,61
16754,05N4105NW,FIR,20,46
16755,05N4106NW,FIR,11,24
16756,05N4107NW,FIR,20,21
16757,05N4108NW,FIR,20,22
16758,05N4002NW,FIR,6,17
16759,05N4003NW,FIR,8,85
16760,05N4004NW,FIR,10,88
16761,05N4005NW,FIR,11,86
16762,05N4006NW,PINE,18,134
16763,05N4008NW,PINE,18,29
16764,05N4009NW,JUNIPER,16,127
16765,05N4010NW,FIR,18,226
16766,05N4011NW,FIR,14,40
16767,05N4012NW,FIR,10,19
16768,05N4013NW,FIR,30,72
16769,05N4014NW,FIR,9,48
16770,05N4015NW,FIR,12,32
16771,05N4016NW,FIR,10,28
16772,05N4017NW,PINE,30,33
16773,05N4018NW,FIR,9,37
16774,05N4026NW,PINE,10,53
16775,05N4027NW,FIR,14,63
16776,05N4028NW,FIR,9,38
16777,05N4029NW,FIR,22,94
16778,05N4031NW,SPRUCE,6,7
16779,05N4031SW,SPRUCE,36,43
16780,05N4032NW,FIR,40,48
16781,05N4032SW,FIR,6,42
16782,05N4033NW,PINE,9,67
16783,05N4033SW,FIR,9,34
16784,05N4034NW,FIR,10,21
16785,05N4034SW,FIR,9,27
16786,05N4035NW,WESTERN LARCH,8,58
16787,05N4035SW,SPRUCE,20,20
16788,05N4036NW,FIR,9,47
16789,05N4036SW,FIR,10,18
16790,05N4101NW,FIR,18,28
16791,05N4102NW,FIR,12,73
16792,05N4103NW,PINE,24,26
16793,05N4109NW,WESTERN LARCH,9,55
16794,05N4110NW,PINE,7,24
16795,05N4111NW,FIR,18,45
16796,05N4112NW,PINE,18,81
16797,05N4113NW,PINE,24,56
16798,05N4115NW,FIR,20,34
16799,05N4128NW,FIR,24,393
16800,05N4129NW,FIR,10,28
16801,05N4130NW,FIR,6,52
16802,05N4131NW,FIR,16,11
16803,05N4131SW,FIR,15,59
16804,05N4132NW,FIR,7,33
16805,05N4133NW,FIR,6,23
16806,05N4133SW,FIR,16,8
16807,05N4134NW,PINE,14,163
16808,05N4134SW,FIR,30,48
16809,05N4135NW,FIR,18,67
16810,05N4135SW,FIR,22,44
16811,05N4136NW,PINE,10,88
16812,05N4136SW,WESTERN LARCH,8,18
16813,05N4206NW,PINE,6,15
16814,05N4207NW,WESTERN LARCH,14,64
16815,05N4208NW,FIR,12,50
16816,05N4209NW,WESTERN LARCH,24,59
16817,05N4210NW,FIR,10,44
16818,05N4211NW,PINE,16,81
16819,05N4212NW,FIR,18,185
16820,05N4213NW,PINE,16,149
16821,05N4214NW,PINE,24,118
16822,05N4215NW,PINE,10,120
16823,05N4231NW,PINE,30,70
16824,05N4229NW,PINE,14,48
16825,05N4230NW,PINE,16,48
16826,05N4232NW,PINE,12,37
16827,05N4233NW,PINE,30,154
16828,05N4233SW,YELLOW PINE,50,75
16829,05N4234NW,FIR,15,74
16830,05N4234SW,YELLOW PINE,34,23
16831,05N4235NW,FIR,16,98
16832,05N4235SW,YELLOW PINE,40,68
16833,05N4236NW,PINE,18,187
16834,05N4236SW,YELLOW PINE,3,14
16835,05N4301NE,PINE,18,23
16836,05N4216NW,PINE,12,40
16837,05N4217NW,FIR,26,45
16838,05N4218NW,FIR,12,27
16839,05N4219NW,PINE,17,44
16840,05N4220NW,PINE,30,9
16841,05N4221NW,FIR,11,54
16842,05N4223NW,PINE,30,53
16843,05N4226NW,FIR,12,23
16844,05N4228NW,PINE,40,184
16845,05N4307NW,WESTERN LARCH,24,100
16846,05N4308NW,PINE,30,36
16847,05N4312NE,PINE,36,326
16848,05N4313NE,PINE,24,77
16849,05N4317NW,PINE,26,42
16850,05N4318NW,WESTERN LARCH,18,34
16851,05N4319NW,PINE,30,77
16852,05N4320NW,PINE,24,75
16853,05N4322NW,PINE,30,80
16854,05N4325NE,PINE,30,45
16855,05N4326NW,PINE,40,23
16856,05N4327NW,PINE,10,72
16857,05N4332NW,PINE,8,29
16858,05S2701NW,PINE,16,109
16859,05S2702NW,QUAKING ASPEN,8,245
16860,05S2703NW,PINE,20,129
16861,05S2827NW,FIR,8,16
16862,05S2828NW,FIR,18,44
16863,05S2829NW,BLACK PINE,9,36
16864,05S2832NW,PINE,8,55
16865,05S2833NW,BLACK PINE,4,22
16866,05S2834NW,PINE,6,8
16867,05S2835NW,PINE,24,31
16868,05S2908NW,PINE,11,16
16869,05S2909NW,PINE,10,43
16870,05S2836NE,PINE,12,194
16871,05S2836NW,WESTERN LARCH,6,30
16872,05S2901NE,PINE,9,32
16873,05S2901NW,BLACK PINE,10,19
16874,05S2902NW,BLACK PINE,6,29
16875,05S2903NW,BLACK PINE,7,51
16876,05S2904NW,PINE,9,15
16877,05S2905NW,BLACK PINE,8,12
16878,05S2722NW,PINE,15,10
16879,05S2723NW,FIR,10,23
16880,05S2724NE,FIR,10,21
16881,05S2724NW,FIR,10,35
16882,05S2725NE,FIR,10,27
16883,05S2725NW,FIR,8,70
16884,05S2726NW,PINE,30,75
16885,05S2727NW,FIR,10,17
16886,05S2711NW,PINE,36,105
16887,05S2712NE,FIR,9,18
16888,05S2712NW,PINE,18,129
16889,05S2713NE,FIR,4,12
16890,05S2713NW,PINE,38,25
16891,05S2714NW,PINE,16,19
16892,05S2715NW,PINE,9,7
16893,05S2717NW,PINE,28,67
16894,05S2718NW,PINE,36,111
16895,05S2719NW,WESTERN LARCH,24,39
16896,05S2720NW,PINE,24,42
16897,05S2721NW,BLACK PINE,4,10
16898,05S2728NW,FIR,6,18
16899,05S2729NW,WESTERN LARCH,8,16
16900,05S2730NW,BLACK PINE,6,18
16901,05S2732NW,PINE,10,21
16902,05S2733NW,FIR,18,25
16903,05S2734NW,PINE,8,33
16904,05S2735NW,FIR,24,48
16905,05S2736NE,PINE,6,30
16906,05S2736NW,FIR,10,27
16907,05S2801NE,PINE,24,73
16908,05S2801NW,FIR,8,24
16909,05S2802NW,FIR,24,37
16910,05S2803NW,FIR,12,21
16911,05S2804NW,FIR,26,35
16912,05S2805NW,PINE,20,36
16913,05S2806NW,FIR,5,24
16914,05S2808NW,WESTERN LARCH,15,16
16915,05S2809NW,BLACK PINE,9,21
16916,05S2810NW,BLACK PINE,9,16
16917,05S2811NW,BLACK PINE,7,71
16918,05S2812NE,BLACK PINE,10,70
16919,05S2812NW,BLACK PINE,14,13
16920,05S2813NE,FIR,8,112
16921,05S2813NW,FIR,10,30
16922,05S2814NW,FIR,9,19
16923,05S2815NW,BLACK PINE,8,24
16924,05S2816NW,BLACK PINE,6,18
16925,05S2817NW,WESTERN LARCH,72,43
16926,05S2820NW,BLACK PINE,9,17
16927,05S2821NW,FIR,9,16
16928,05S2822NW,FIR,16,26
16929,05S2823NW,BLACK PINE,6,157
16930,05S2824NE,WESTERN LARCH,12,63
16931,05S2824NW,FIR,28,21
16932,05S2825NE,BLACK PINE,5,5
16933,05S2825NW,PINE,8,20
16934,05S2826NW,FIR,12,24
16935,05S2910NW,PINE,18,27
16936,05S2911NW,FIR,24,34
16937,05S2912NE,PINE,10,23
16938,05S2912NW,PINE,8,62
16939,05S2913NE,PINE,10,70
16940,05S2913NW,PINE,6,7
16941,05S2914NW,PINE,12,32
16942,05S2915NW,FIR,12,30
16943,05S2916NW,PINE,9,12
16944,05S2917NW,PINE,8,32
16945,05S2920NW,SPRUCE,10,18
16946,05S2921NW,PINE,30,47
16947,05S2922NW,PINE,20,124
16948,05S2923NW,PINE,10,34
16949,05S2924NE,PINE,10,58
16950,05S2924NW,PINE,8,45
16951,05S2925NE,PINE,10,69
16952,05S2925NW,PINE,5,3
16953,05S2926NW,FIR,30,57
16954,05S2927NW,WESTERN LARCH,10,21
16955,05S2928NW,PINE,6,29
16956,05S2929NW,FIR,5,43
16957,05S2932NW,PINE,30,10
16958,05S2933NW,WESTERN LARCH,6,28
16959,05S2934NW,FIR,8,16
16960,05S2935NW,PINE,5,51
16961,05S2936NE,PINE,10,47
16962,05S2936NW,FIR,8,13
16963,05S3008NW,PINE,10,62
16964,05S3009NW,FIR,10,16
16965,05S3010NW,PINE,30,65
16966,05S3011NW,WESTERN LARCH,20,37
16967,05S3012NE,PINE,8,59
16968,05S3012NW,PINE,20,56
16969,05S3013NE,PINE,26,116
16970,05S3013NW,PINE,30,83
16971,05S3014NW,PINE,10,125
16972,05S3015NW,PINE,30,78
16973,05S3016NW,PINE,6,21
16974,05S3017NW,FIR,8,65
16975,05S3020NW,WESTERN LARCH,30,14
16976,05S3021NW,PINE,30,14
16977,05S3022NW,PINE,20,134
16978,05S3023NW,PINE,18,32
16979,05S3024NE,PINE,10,61
16980,05S3024NW,PINE,30,15
16981,05S3025NE,FIR,8,23
16982,05S3026NW,PINE,18,212
16983,05S3028NW,QUAKING ASPEN,4,5
16984,05S3029NW,PINE,30,129
16985,05S3032NW,PINE,30,72
16986,05S3033NW,PINE,8,64
16987,05S3034NW,FIR,10,13
16988,05S3036NE,PINE,16,34
16989,05S3036NW,PINE,30,69
16990,05S3106NW,PINE,16,39
16991,05S3120NW,PINE,10,75
16992,05S3121NW,PINE,20,97
16993,05S3125NW,WESTERN LARCH,24,27
16994,05S3127NW,PINE,8,53
16995,05S3128NW,FIR,24,104
16996,05S3129NW,PINE,24,90
16997,05S3132NW,PINE,14,80
16998,05S3134NW,PINE,30,116
16999,05S3136NW,PINE,30,171
17000,05S3203NW,PINE,5,110
17001,05S3204NW,PINE,8,22
17002,05S3233NW,PINE,8,36
17003,05S3234NW,PINE,20,73
17004,05S3308NW,WESTERN LARCH,14,63
17005,05S3309NW,WESTERN LARCH,10,28
17006,05S3311NW,PINE,9,42
17007,05S3312NE,PINE,8,138
17008,05S3312NW,PINE,30,20
17009,05S3313NE,PINE,18,93
17010,05S3313NW,PINE,10,122
17011,05S3314NW,PINE,14,14
17012,05S3321NW,FIR,8,26
17013,05S3322NW,PINE,12,40
17014,05S3323NW,PINE,20,24
17015,05S3324NE,WESTERN LARCH,9,75
17016,05S3324NW,WESTERN LARCH,10,23
17017,05S3325NW,SPRUCE,8,34
17018,05S3326NW,PINE,10,120
17019,05S3328NW,WESTERN LARCH,5,86
17020,05S3331NW,WESTERN LARCH,16,72
17021,05S3332NW,ALDER,8,43
17022,05S3334NW,PINE,12,30
17023,05S3335NW,WESTERN LARCH,4,25
17024,05S3336NE,PINE,5,10
17025,05S3336NW,PINE,14,34
17026,05S33511NW,PINE,36,36
17027,05S33513NW,PINE,36,85
17028,05S33514NW,JUNIPER,20,112
17029,05S33523NW,WESTERN LARCH,18,17
17030,05S33524NW,FIR,20,85
17031,05S33525NW,PINE,8,6
17032,05S33526NW,JUNIPER,12,132
17033,05S33535NW,PINE,30,7
17034,05S33535SW,PINE,20,20
17035,05S33536NW,FIR,10,23
17036,05S33536SW,PINE,7,20
17037,05S3407NW,PINE,8,44
17038,05S3408NW,WESTERN LARCH,24,6
17039,05S3417NW,PINE,10,13
17040,05S3419NW,PINE,12,120
17041,05S3420NW,WESTERN LARCH,10,24
17042,05S3429NW,PINE,5,7
17043,05S3430NW,PINE,4,18
17044,05S3431NW,FIR,15,9
17045,05S3431SW,FIR,7,20
17046,05S3432NW,FIR,5,34
17047,06N3824NE,FIR,12,24
17048,06N3825NE,FIR,7,91
17049,05S3433NW,PINE,9,9
17050,06N3801NW,RED FIR,12,32
17051,06N3814NW,RED FIR,10,25
17052,06N3815NW,WHITE FIR,4,13
17053,06N3921NW,FIR,22,32
17054,06N3922NW,FIR,30,50
17055,06N3923NW,FIR,14,23
17056,06N3924NW,FIR,20,167
17057,06N3925NW,FIR,9,19
17058,06N4032NW,FIR,11,58
17059,06N4033NW,FIR,18,36
17060,06N4034NW,FIR,7,41
17061,06N4035NW,PINE,22,27
17062,06N4036NW,PINE,24,57
17063,06N3920NW,FIR,20,100
17064,06N3803NW,WESTERN LARCH,7,9
17065,06N3809NW,RED FIR,15,46
17066,06N3811NW,RED FIR,14,49
17067,06N3813NE,RED FIR,36,67
17068,06N3813NW,WHITE FIR,15,25
17069,06N4103NW,FIR,10,78
17070,06N4108NW,FIR,8,57
17071,06N4109NW,FIR,24,151
17072,06N4110NW,FIR,10,14
17073,06N4111NW,FIR,16,110
17074,06N4215NW,PINE,50,104
17075,06N4223NW,PINE,14,82
17076,06N4224NW,PINE,18,180
17077,06N4112NW,WESTERN LARCH,12,60
17078,06N4113NW,FIR,24,108
17079,06N4105NW,FIR,10,164
17080,06N3926NW,FIR,24,111
17081,06N3927NW,FIR,7,257
17082,06N3928NW,FIR,12,18
17083,06N3929NW,FIR,22,82
17084,06N3932NW,FIR,12,13
17085,06N3933NW,FIR,10,13
17086,06N3934NW,FIR,12,74
17087,06N3935NW,FIR,14,127
17088,06N3936NW,FIR,14,128
17089,06N4008NW,FIR,10,72
17090,06N4010NW,WESTERN LARCH,36,90
17091,06N4011NW,FIR,12,56
17092,06N4012NE,FIR,30,195
17093,06N4012NW,FIR,9,107
17094,06N4131NW,FIR,7,22
17095,06N4132NW,FIR,18,27
17096,06N4133NW,FIR,16,229
17097,06N4134NW,FIR,9,27
17098,06N4135NW,PINE,12,30
17099,06N4136NW,FIR,24,6
17100,06N4013NE,FIR,24,62
17101,06N4013NW,WESTERN LARCH,6,26
17102,06N4014NW,FIR,12,165
17103,06N4015NW,FIR,40,173
17104,06N4017NW,FIR,24,82
17105,06N4019NW,PINE,22,25
17106,06N4020NW,FIR,20,24
17107,06N4021NW,FIR,12,43
17108,06N4022NW,FIR,20,174
17109,06N4023NW,FIR,10,132
17110,06N4024NW,FIR,6,15
17111,06N4025NW,FIR,16,111
17112,06N4026NW,WESTERN LARCH,7,6
17113,06N4027NW,FIR,10,13
17114,06N4028NW,FIR,15,223
17115,06N4029NW,FIR,8,82
17116,06N4030NW,FIR,26,29
17117,06N4031NW,FIR,14,150
17118,06N4104NW,WESTERN LARCH,18,105
17119,06N4114NW,YELLOW PINE,28,169
17120,06N4117NW,FIR,16,76
17121,06N4119NW,FIR,20,108
17122,06N4232NW,FIR,18,16
17123,06N4234NW,FIR,18,38
17124,06N4235NW,PINE,16,59
17125,06N4120NW,FIR,22,60
17126,06N4121NW,FIR,12,21
17127,06N4122NW,FIR,9,53
17128,06N4123NW,FIR,15,60
17129,06N4124NW,JUNIPER,16,236
17130,06N4125NW,PINE,30,90
17131,06N4126NW,PINE,14,67
17132,06N4127NW,PINE,10,61
17133,06N4128NW,FIR,16,10
17134,06N4129NW,PINE,30,240
17135,06N4130NW,FIR,10,18
17136,06N4208NW,PINE,40,54
17137,06N4209NW,FIR,40,31
17138,06N4210NW,PINE,24,180
17139,06N4212NE,YELLOW PINE,30,68
17140,06N4212NW,FIR,50,23
17141,06N4213NE,YELLOW PINE,48,85
17142,06N4213NW,PINE,48,52
17143,06N4214NW,PINE,60,144
17144,06N4305NW,WESTERN LARCH,14,80
17145,06N4306NW,WESTERN LARCH,20,70
17146,06S2501NE,PINE,10,77
17147,06S2524NE,PINE,12,44
17148,06S2601NE,WESTERN LARCH,16,46
17149,06S2609NW,FIR,30,60
17150,06S2611NW,PINE,24,45
17151,06S2612NW,PINE,24,56
17152,06S2613NW,PINE,9,20
17153,06S2614NW,FIR,24,32
17154,06S2616NW,FIR,8,22
17155,06S2617NW,PINE,24,37
17156,06S2621NW,PINE,36,47
17157,06S2622NW,PINE,18,44
17158,06S2623NW,PINE,8,49
17159,06S2626NW,PINE,9,28
17160,06S2628NW,FIR,20,16
17161,06S2629NW,PINE,20,45
17162,06S2632SW,PINE,10,160
17163,06S2636NW,PINE,26,63
17164,06S2701NE,PINE,9,23
17165,06S2701NW,FIR,30,35
17166,06S2702NW,PINE,12,65
17167,06S2703NW,FIR,24,50
17168,06S2704NW,FIR,12,16
17169,06S2709NW,FIR,16,10
17170,06S2710NW,PINE,16,59
17171,06S2713NE,PINE,10,40
17172,06S2713NW,PINE,18,95
17173,06S2716NW,PINE,20,117
17174,06S2728NW,PINE,24,42
17175,06S2734NW,PINE,24,18
17176,06S2734SW,PINE,20,57
17177,06S2801NE,WESTERN LARCH,8,18
17178,06S2802NW,PINE,8,31
17179,06S2803NW,BLACK PINE,6,19
17180,06S2804NW,PINE,8,51
17181,06S2805NW,PINE,12,83
17182,06S2808NW,PINE,10,45
17183,06S2810NW,PINE,8,90
17184,06S2813NW,BLACK PINE,9,46
17185,06S2816NW,PINE,30,70
17186,06S2824NE,FIR,24,38
17187,06S2901NE,PINE,12,132
17188,06S2902NW,WESTERN LARCH,30,33
17189,06S2903NW,FIR,4,27
17190,06S3209NW,PINE,6,26
17191,06S3215NW,PINE,30,29
17192,06S3221NW,PINE,10,161
17193,06S3222NW,PINE,12,42
17194,06S3223NW,PINE,24,134
17195,06S3224NW,PINE,20,72
17196,06S3225NW,PINE,10,49
17197,06S3226NW,PINE,20,8
17198,06S3227NW,PINE,12,27
17199,06S2904NW,PINE,20,31
17200,06S2905NW,WESTERN LARCH,18,53
17201,06S2908NW,FIR,10,87
17202,06S2909NW,PINE,4,26
17203,06S2910NW,PINE,4,14
17204,06S2911NW,PINE,20,18
17205,06S2912NE,PINE,40,50
17206,06S2912NW,WESTERN LARCH,18,78
17207,06S2913NE,PINE,12,3
17208,06S2913NW,PINE,12,18
17209,06S2914NW,WESTERN LARCH,18,48
17210,06S2917NW,WESTERN LARCH,20,55
17211,06S3108NW,YELLOW PINE,20,40
17212,06S3113NE,WESTERN LARCH,24,69
17213,06S3125NW,YELLOW PINE,32,95
17214,06S3129NW,YELLOW PINE,15,107
17215,06S3116NW,WESTERN LARCH,10,46
17216,06S3117NW,YELLOW PINE,24,115
17217,06S3122NW,FIR,20,21
17218,06S2924NE,FIR,24,53
17219,06S2924NW,PINE,20,33
17220,06S2932SW,PINE,15,32
17221,06S2933SW,PINE,6,27
17222,06S2936NE,PINE,30,30
17223,06S3001NE,PINE,4,9
17224,06S3133NW,YELLOW PINE,9,20
17225,06S3211NW,PINE,27,56
17226,06S3212NW,WESTERN LARCH,24,43
17227,06S3213NW,PINE,36,235
17228,06S3214NW,PINE,30,65
17229,06S3233NW,PINE,30,142
17230,06S3234NW,PINE,30,120
17231,06S3235NW,PINE,24,51
17232,06S3236NW,PINE,18,196
17233,06S3307NW,PINE,30,308
17234,06S3308NW,FIR,24,34
17235,06S3309NW,PINE,24,9
17236,06S3310NW,WESTERN LARCH,18,20
17237,06S3311NW,PINE,10,38
17238,06S3312NW,FIR,24,28
17239,06S3313NW,PINE,10,28
17240,06S3314NW,PINE,8,32
17241,06S3315NW,PINE,8,2
17242,06S3316NW,PINE,3,20
17243,06S3317NW,FIR,20,24
17244,06S3318NW,PINE,30,13
17245,06S3319NW,PINE,24,65
17246,06S3320NW,PINE,40,35
17247,06S3321NW,JUNIPER,12,156
17248,06S3322NW,FIR,10,11
17249,06S3323NW,FIR,10,21
17250,06S3324NW,SPRUCE,10,11
17251,06S3325NW,PINE,11,29
17252,06S3326NW,PINE,12,11
17253,06S3327NW,SPRUCE,8,16
17254,06S3328NW,PINE,5,10
17255,06S3329NW,FIR,10,32
17256,06S3330NW,PINE,24,84
17257,06S3331NW,PINE,30,81
17258,06S3332NW,PINE,24,105
17259,06S3333NW,PINE,8,15
17260,06S3334NW,PINE,13,7
17261,06S3335NW,ALDER,10,32
17262,06S3336NW,SPRUCE,12,49
17263,06S3406NW,PINE,3,100
17264,06S3407NW,WESTERN LARCH,10,15
17265,06S3408NW,PINE,4,35
17266,06S3409NW,WESTERN LARCH,6,34
17267,06S3410NW,FIR,11,10
17268,06S3411NW,PINE,10,29
17269,06S3412NW,SPRUCE,10,13
17270,06S3413NW,FIR,8,21
17271,06S3414NW,FIR,10,32
17272,06S3415NW,PINE,15,26
17273,06S3416NW,PINE,10,13
17274,06S3417NW,PINE,12,30
17275,06S3418NW,SPRUCE,5,14
17276,06S3419NW,WESTERN LARCH,10,76
17277,06S3420NW,FIR,13,32
17278,06S3421NW,PINE,12,8
17279,06S3422NW,PINE,4,73
17280,06S3423NW,FIR,10,26
17281,06S3424NW,PINE,10,8
17282,06S3425NW,PINE,10,14
17283,06S3426NW,PINE,8,7
17284,06S3427NW,FIR,8,6
17285,06S3428NW,WESTERN LARCH,27,132
17286,06S3429NW,WESTERN LARCH,10,18
17287,06S3430NW,PINE,10,57
17288,06S3431NW,FIR,10,148
17289,06S3432NW,PINE,9,132
17290,06S3433NW,SPRUCE,8,18
17291,06S3434NW,PINE,8,71
17292,06S3435NW,PINE,8,27
17293,06S3436NW,WESTERN LARCH,10,25
17294,06S3506NW,PINE,8,9
17295,06S3507NW,FIR,11,14
17296,06S3508NW,BLACK PINE,7,15
17297,06S3509NW,FIR,8,10
17298,06S3516NW,FIR,6,26
17299,06S3517NW,PINE,12,16
17300,06S3518NW,SPRUCE,10,12
17301,06S3519NW,PINE,10,31
17302,06S3520NW,BLACK PINE,6,22
17303,06S3521NW,PINE,7,27
17304,06S3528NW,FIR,12,32
17305,06S3529NW,WESTERN LARCH,14,11
17306,06S3530NW,PINE,10,5
17307,06S3531NW,PINE,10,45
17308,06S3532NW,WESTERN LARCH,10,29
17309,06S3533NW,BLACK PINE,10,20
17310,07N3908NW,FIR,10,38
